index,DEPARTURES_SCHEDULED,DEPARTURES_PERFORMED,PAYLOAD,SEATS,PASSENGERS,FREIGHT,MAIL,DISTANCE,RAMP_TO_RAMP,AIR_TIME,UNIQUE_CARRIER,AIRLINE_ID,UNIQUE_CARRIER_NAME,UNIQUE_CARRIER_ENTITY,REGION,CARRIER,CARRIER_NAME,CARRIER_GROUP,CARRIER_GROUP_NEW,ORIGIN_AIRPORT_ID,ORIGIN_AIRPORT_SEQ_ID,ORIGIN_CITY_MARKET_ID,ORIGIN,ORIGIN_CITY_NAME,ORIGIN_STATE_ABR,ORIGIN_STATE_FIPS,ORIGIN_STATE_NM,ORIGIN_COUNTRY,ORIGIN_COUNTRY_NAME,ORIGIN_WAC,DEST_AIRPORT_ID,DEST_AIRPORT_SEQ_ID,DEST_CITY_MARKET_ID,DEST,DEST_CITY_NAME,DEST_STATE_ABR,DEST_STATE_FIPS,DEST_STATE_NM,DEST_COUNTRY,DEST_COUNTRY_NAME,DEST_WAC,AIRCRAFT_GROUP,AIRCRAFT_TYPE,AIRCRAFT_CONFIG,YEAR,QUARTER,MONTH,DISTANCE_GROUP,CLASS,DATA_SOURCE,Code_x,Plane_Type_Text,Code_y,Plane_Group_Text,Code,Plane_Config_Text,origin_iata_code,origin_lat,origin_lon,destination_iata_code,destination_lat,destination_lon
137,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,359.0,100.0,78.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,11612,1161206,31612,EVV,"Evansville, IN",IN,18.0,Indiana,US,United States,42,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,,,
138,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,802.0,150.0,137.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,12278,1227805,30928,ICT,"Wichita, KS",KS,20.0,Kansas,US,United States,62,6,620,1,2018,1,2,2,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,YIP,42.238,-83.53,ICT,37.65,-97.433
139,0.0,1.0,28436.0,60.0,0.0,0.0,0.0,65.0,32.0,17.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,12884,1288403,32884,LAN,"Lansing, MI",MI,26.0,Michigan,US,United States,43,6,620,1,2018,1,2,1,L,DU,620,Boeing 737-100/200,6,"Jet, 2-Engine",1,Passenger Configuration,YIP,42.238,-83.53,LAN,42.779,-84.587
140,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,1354.0,225.0,206.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,3,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,LRD,27.544,-99.461
141,0.0,2.0,42553.0,0.0,0.0,0.0,0.0,542.0,208.0,175.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,13348,1334802,33348,MKL,"Jackson, TN",TN,47.0,Tennessee,US,United States,54,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,MKL,35.6,-88.916
142,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,459.0,95.0,76.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,13461,1346101,33461,MQY,"Smyrna, TN",TN,47.0,Tennessee,US,United States,54,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,,,
143,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,514.0,85.0,74.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,14098,1409803,33667,PHF,"Newport News/Williamsburg, VA",VA,51.0,Virginia,US,United States,38,6,635,2,2018,1,2,2,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,PHF,37.132,-76.493
144,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,402.0,85.0,70.0,AMQ,20201.0,Ameristar Air Cargo,06055,D,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,15323,1532305,35323,TRI,"Bristol/Johnson City/Kingsport, TN",TN,47.0,Tennessee,US,United States,54,6,635,2,2018,1,2,1,P,DU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,,,
145,0.0,1.0,21323.0,0.0,0.0,0.0,0.0,468.0,75.0,60.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,10638,1063802,30638,BJX,"Leon/Guanajuato, Mexico",,,,MX,Mexico,148,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,BJX,20.993,-101.481,LRD,27.544,-99.461
146,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,1335.0,232.0,220.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,11292,1129202,30325,DEN,"Denver, CO",CO,8.0,Colorado,US,United States,82,11874,1187406,31874,GDL,"Guadalajara, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,3,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,DEN,39.858,-104.667,GDL,20.522,-103.311
147,0.0,1.0,21148.0,0.0,0.0,6840.0,0.0,1348.0,218.0,197.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,11612,1161206,31612,EVV,"Evansville, IN",IN,18.0,Indiana,US,United States,42,14879,1487901,34879,SLP,"San Luis Potosi, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,3,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,SLP,22.254,-100.931
148,0.0,1.0,20995.0,0.0,0.0,10740.0,0.0,1052.0,198.0,170.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,12217,1221702,30255,HSV,"Huntsville, AL",AL,1.0,Alabama,US,United States,51,14886,1488605,34886,SLW,"Saltillo, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,3,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,SLW,25.549,-100.929
149,0.0,1.0,21323.0,0.0,0.0,5090.0,0.0,165.0,47.0,33.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,14886,1488605,34886,SLW,"Saltillo, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,SLW,25.549,-100.929
150,0.0,2.0,42143.0,0.0,0.0,0.0,0.0,565.0,200.0,170.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,15246,1524605,33252,TLC,"Toluca, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,LRD,27.544,-99.461,TLC,19.337,-99.566
151,0.0,1.0,20995.0,0.0,0.0,4069.0,0.0,878.0,148.0,127.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,13514,1351403,33514,MTY,"Monterrey, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MEM,35.042,-89.977,MTY,25.778,-100.107
152,0.0,2.0,42400.0,0.0,0.0,0.0,0.0,128.0,82.0,54.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,13514,1351403,33514,MTY,"Monterrey, Mexico",,,,MX,Mexico,148,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,MTY,25.778,-100.107,LRD,27.544,-99.461
153,0.0,1.0,21323.0,0.0,0.0,4800.0,0.0,919.0,145.0,129.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,14814,1481402,30476,SHV,"Shreveport, LA",LA,22.0,Louisiana,US,United States,72,10638,1063802,30638,BJX,"Leon/Guanajuato, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,SHV,32.446,-93.826,BJX,20.993,-101.481
154,0.0,1.0,21405.0,0.0,0.0,726.0,0.0,596.0,107.0,93.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,14814,1481402,30476,SHV,"Shreveport, LA",LA,22.0,Louisiana,US,United States,72,13514,1351403,33514,MTY,"Monterrey, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,SHV,32.446,-93.826,MTY,25.778,-100.107
155,0.0,1.0,20995.0,0.0,0.0,10638.0,0.0,641.0,103.0,93.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,14814,1481402,30476,SHV,"Shreveport, LA",LA,22.0,Louisiana,US,United States,72,14886,1488605,34886,SLW,"Saltillo, Mexico",,,,MX,Mexico,148,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,SHV,32.446,-93.826,SLW,25.549,-100.929
156,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,376.0,80.0,60.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,14879,1487901,34879,SLP,"San Luis Potosi, Mexico",,,,MX,Mexico,148,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,SLP,22.254,-100.931,LRD,27.544,-99.461
157,0.0,3.0,63313.0,0.0,0.0,0.0,0.0,165.0,141.0,87.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,14886,1488605,34886,SLW,"Saltillo, Mexico",,,,MX,Mexico,148,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,SLW,25.549,-100.929,LRD,27.544,-99.461
158,0.0,2.0,42143.0,0.0,0.0,3768.0,0.0,565.0,197.0,167.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,15246,1524605,33252,TLC,"Toluca, Mexico",,,,MX,Mexico,148,13061,1306106,33038,LRD,"Laredo, TX",TX,48.0,Texas,US,United States,74,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,TLC,19.337,-99.566,LRD,27.544,-99.461
159,0.0,1.0,20995.0,0.0,0.0,0.0,0.0,65.0,42.0,23.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,15295,1529502,35165,TOL,"Toledo, OH",OH,39.0,Ohio,US,United States,44,16166,1616605,36166,YQG,"Windsor, Canada",ON,,Ontario,CA,Canada,936,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,,,,YQG,42.276,-82.956
160,0.0,1.0,21405.0,0.0,0.0,0.0,0.0,194.0,57.0,43.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,16078,1607802,36078,YHM,"Hamilton, Canada",ON,,Ontario,CA,Canada,936,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YHM,43.173,-79.935,YIP,42.238,-83.53
161,0.0,1.0,21405.0,0.0,0.0,4185.0,0.0,194.0,55.0,38.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,16078,1607802,36078,YHM,"Hamilton, Canada",ON,,Ontario,CA,Canada,936,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,YHM,43.173,-79.935
162,0.0,1.0,21148.0,0.0,0.0,1601.0,0.0,30.0,41.0,27.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,16166,1616605,36166,YQG,"Windsor, Canada",ON,,Ontario,CA,Canada,936,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YIP,42.238,-83.53,YQG,42.276,-82.956
163,0.0,1.0,20995.0,0.0,0.0,4069.0,0.0,627.0,122.0,97.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,16166,1616605,36166,YQG,"Windsor, Canada",ON,,Ontario,CA,Canada,936,13244,1324402,33244,MEM,"Memphis, TN",TN,47.0,Tennessee,US,United States,54,6,635,2,2018,1,2,2,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YQG,42.276,-82.956,MEM,35.042,-89.977
164,0.0,1.0,21148.0,0.0,0.0,0.0,0.0,30.0,40.0,24.0,AMQ,20201.0,Ameristar Air Cargo,16057,I,AMQ,Ameristar Air Cargo,1,4.0,16166,1616605,36166,YQG,"Windsor, Canada",ON,,Ontario,CA,Canada,936,16091,1609105,31295,YIP,"Detroit, MI",MI,26.0,Michigan,US,United States,43,6,635,2,2018,1,2,1,P,IU,635,McDonnell Douglas DC-9-15F,6,"Jet, 2-Engine",2,Freight Configuration,YQG,42.276,-82.956,YIP,42.238,-83.53
165,0.0,1.0,11118.0,50.0,23.0,0.0,0.0,404.0,74.0,60.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10268,1026802,30268,ALO,"Waterloo, IA",IA,19.0,Iowa,US,United States,61,11612,1161206,31612,EVV,"Evansville, IN",IN,18.0,Indiana,US,United States,42,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
166,0.0,1.0,11118.0,50.0,23.0,0.0,0.0,801.0,140.0,105.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10279,1027903,30279,AMA,"Amarillo, TX",TX,48.0,Texas,US,United States,74,11315,1131502,31315,DIK,"Dickinson, ND",ND,38.0,North Dakota,US,United States,66,6,675,1,2018,1,2,2,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,AMA,35.219,-101.706,,,
167,0.0,1.0,11118.0,50.0,37.0,0.0,0.0,435.0,82.0,62.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10300,1030002,30300,AND,"Anderson, SC",SC,45.0,South Carolina,US,United States,37,14122,1412202,30198,PIT,"Pittsburgh, PA",PA,42.0,Pennsylvania,US,United States,23,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,AND,34.495,-82.709,PIT,40.491,-80.233
168,0.0,1.0,11118.0,50.0,34.0,0.0,0.0,773.0,180.0,145.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10540,1054005,30540,BED,"Bedford, MA",MA,25.0,Massachusetts,US,United States,13,14696,1469608,34696,SBN,"South Bend, IN",IN,18.0,Indiana,US,United States,42,6,675,1,2018,1,2,2,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,BED,42.47,-71.289,,,
169,0.0,1.0,11118.0,50.0,32.0,0.0,0.0,654.0,129.0,110.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10557,1055702,30557,BFD,"Bradford, PA",PA,42.0,Pennsylvania,US,United States,23,15016,1501606,31123,STL,"St. Louis, MO",MO,29.0,Missouri,US,United States,64,6,675,1,2018,1,2,2,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,STL,38.748,-90.36
170,0.0,1.0,11118.0,50.0,26.0,0.0,0.0,328.0,66.0,57.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10683,1068303,30683,BMG,"Bloomington, IN",IN,18.0,Indiana,US,United States,42,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19.0,Iowa,US,United States,61,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
171,0.0,1.0,11118.0,50.0,27.0,0.0,0.0,382.0,85.0,68.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10792,1079206,30792,BUF,"Buffalo, NY",NY,36.0,New York,US,United States,22,14524,1452401,34524,RIC,"Richmond, VA",VA,51.0,Virginia,US,United States,38,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,BUF,42.94,-78.732,RIC,37.505,-77.319
172,0.0,1.0,11118.0,50.0,28.0,0.0,0.0,485.0,104.0,93.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,10990,1099005,30990,CHO,"Charlottesville, VA",VA,51.0,Virginia,US,United States,38,14696,1469608,34696,SBN,"South Bend, IN",IN,18.0,Indiana,US,United States,42,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
173,0.0,1.0,11118.0,50.0,25.0,0.0,0.0,328.0,68.0,57.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19.0,Iowa,US,United States,61,10683,1068303,30683,BMG,"Bloomington, IN",IN,18.0,Indiana,US,United States,42,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
174,0.0,1.0,11118.0,50.0,30.0,0.0,0.0,368.0,118.0,63.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11267,1126702,31267,DAY,"Dayton, OH",OH,39.0,Ohio,US,United States,44,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,DAY,39.902,-84.219,IAD,38.944,-77.456
175,0.0,1.0,11118.0,50.0,44.0,0.0,0.0,561.0,149.0,92.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11267,1126702,31267,DAY,"Dayton, OH",OH,39.0,Ohio,US,United States,44,13198,1319801,33198,MCI,"Kansas City, MO",MO,29.0,Missouri,US,United States,64,6,675,1,2018,1,2,2,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,DAY,39.902,-84.219,MCI,39.297,-94.714
176,0.0,1.0,11118.0,50.0,47.0,0.0,0.0,621.0,185.0,149.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11267,1126702,31267,DAY,"Dayton, OH",OH,39.0,Ohio,US,United States,44,13871,1387102,33316,OMA,"Omaha, NE",NE,31.0,Nebraska,US,United States,65,6,675,1,2018,1,2,2,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,DAY,39.902,-84.219,OMA,41.302,-95.894
177,0.0,1.0,11118.0,50.0,43.0,0.0,0.0,98.0,65.0,29.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11315,1131502,31315,DIK,"Dickinson, ND",ND,38.0,North Dakota,US,United States,66,10627,1062702,30627,BIS,"Bismarck/Mandan, ND",ND,38.0,North Dakota,US,United States,66,6,675,1,2018,1,2,1,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
178,0.0,1.0,11118.0,50.0,23.0,0.0,0.0,404.0,72.0,58.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11612,1161206,31612,EVV,"Evansville, IN",IN,18.0,Indiana,US,United States,42,10268,1026802,30268,ALO,"Waterloo, IA",IA,19.0,Iowa,US,United States,61,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
179,0.0,1.0,11118.0,50.0,30.0,0.0,0.0,326.0,69.0,57.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11612,1161206,31612,EVV,"Evansville, IN",IN,18.0,Indiana,US,United States,42,14783,1478302,34783,SGF,"Springfield, MO",MO,29.0,Missouri,US,United States,64,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
180,0.0,1.0,11118.0,50.0,45.0,0.0,0.0,97.0,46.0,24.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11648,1164802,31648,FCA,"Kalispell, MT",MT,30.0,Montana,US,United States,84,13486,1348602,33486,MSO,"Missoula, MT",MT,30.0,Montana,US,United States,84,6,675,1,2018,1,2,1,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
181,0.0,1.0,11118.0,50.0,36.0,0.0,0.0,54.0,64.0,16.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11921,1192102,31921,GJT,"Grand Junction, CO",CO,8.0,Colorado,US,United States,82,13502,1350202,33502,MTJ,"Montrose/Delta, CO",CO,8.0,Colorado,US,United States,82,6,675,1,2018,1,2,1,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,,,
182,0.0,1.0,11118.0,50.0,13.0,0.0,0.0,118.0,46.0,27.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,11996,1199603,31871,GSP,"Greer, SC",SC,45.0,South Carolina,US,United States,37,15412,1541205,35412,TYS,"Knoxville, TN",TN,47.0,Tennessee,US,United States,54,6,675,1,2018,1,2,1,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,,,,TYS,35.812,-83.993
183,0.0,1.0,11118.0,50.0,26.0,0.0,0.0,364.0,82.0,69.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12228,1222804,32228,HUF,"Terre Haute, IN",IN,18.0,Indiana,US,United States,42,14783,1478302,34783,SGF,"Springfield, MO",MO,29.0,Missouri,US,United States,64,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,HUF,39.451,-87.307,,,
184,0.0,1.0,11118.0,50.0,31.0,0.0,0.0,368.0,90.0,70.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12264,1226402,30852,IAD,"Washington, DC",VA,51.0,Virginia,US,United States,38,11267,1126702,31267,DAY,"Dayton, OH",OH,39.0,Ohio,US,United States,44,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,IAD,38.944,-77.456,DAY,39.902,-84.219
185,0.0,1.0,11118.0,50.0,21.0,0.0,0.0,792.0,111.0,99.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12339,1233904,32337,IND,"Indianapolis, IN",IN,18.0,Indiana,US,United States,42,14307,1430705,30721,PVD,"Providence, RI",RI,44.0,Rhode Island,US,United States,15,6,675,1,2018,1,2,2,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,IND,39.717,-86.294,PVD,41.724,-71.428
186,0.0,1.0,11118.0,50.0,35.0,0.0,0.0,505.0,94.0,83.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12348,1234802,32348,INT,"Winston-Salem, NC",NC,37.0,North Carolina,US,United States,36,14696,1469608,34696,SBN,"South Bend, IN",IN,18.0,Indiana,US,United States,42,6,675,1,2018,1,2,2,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,INT,36.134,-80.222,,,
187,0.0,1.0,11118.0,50.0,50.0,0.0,0.0,724.0,199.0,132.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12451,1245102,31136,JAX,"Jacksonville, FL",FL,12.0,Florida,US,United States,33,13230,1323002,32070,MDT,"Harrisburg, PA",PA,42.0,Pennsylvania,US,United States,23,6,675,1,2018,1,2,2,F,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,JAX,30.494,-81.688,MDT,40.193,-76.763
188,0.0,1.0,11118.0,50.0,31.0,0.0,0.0,370.0,75.0,62.0,AX,20237.0,Trans States Airlines,06904,D,AX,Trans States Airlines,1,5.0,12884,1288403,32884,LAN,"Lansing, MI",MI,26.0,Michigan,US,United States,43,11003,1100303,31003,CID,"Cedar Rapids/Iowa City, IA",IA,19.0,Iowa,US,United States,61,6,675,1,2018,1,2,1,L,DU,675,Embraer-145,6,"Jet, 2-Engine",1,Passenger Configuration,LAN,42.779,-84.587,,,
